model,name,guid,overridemat,overrideviewmat,icon,localizedStringID,productionLevel
mp_loadouts_m_42a,gear29_6,0x670C016,m/mtl_mp_loadouts_42the,,s1_cao_image_loadouts_42_5,LOOT_HAZMAT_LOADOUT_6,
mp_loadouts_f_43a,gear30_1,0x6702017,m/mtl_mp_loadouts_43dsco,,s1_cao_image_pending,LOOT_PLAGUE_LOADOUT_1,
mp_loadouts_f_43a,gear30_2,0x6704017,m/mtl_mp_loadouts_43i,,s1_cao_image_loadout_43_2,LOOT_PLAGUE_LOADOUT_2,
mp_loadouts_m_43a,gear30_1,0x6702017,m/mtl_mp_loadouts_43dsco,,s1_cao_image_loadout_43_1,LOOT_PLAGUE_LOADOUT_1,
mp_loadouts_m_43a,gear30_2,0x6704017,m/mtl_mp_loadouts_43i,,s1_cao_image_loadout_43_2,LOOT_PLAGUE_LOADOUT_2,
mp_loadouts_f_44a,gear31_1,0x6702018,m/mtl_mp_loadouts_44ast,,s1_cao_image_loadouts_44_1,LOOT_SENTINEL_PILOT_LOADOUT_1,
mp_loadouts_m_44a,gear31_1,0x6702018,m/mtl_mp_loadouts_44ast,,s1_cao_image_loadouts_44_1,LOOT_SENTINEL_PILOT_LOADOUT_1,
mp_loadouts_f_46a,gear32_1,0x6702019,m/mtl_mp_loadouts_46ice,,s1_cao_image_loadouts_46_1,LOOT_SENTINEL_ARCTIC_LOADOUT_1,
mp_loadouts_m_46a,gear32_1,0x6702019,m/mtl_mp_loadouts_46ice,,s1_cao_image_loadouts_46_1,LOOT_SENTINEL_ARCTIC_LOADOUT_1,
mp_loadouts_f_47a,gear34_1,0x670201B,m/mtl_mp_loadouts_47rob,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_1,
mp_loadouts_f_47a,gear34_2,0x670401B,m/mtl_mp_loadouts_47b,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_2,
mp_loadouts_f_47a,gear34_3,0x670601B,m/mtl_mp_loadouts_47tom,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_3,
mp_loadouts_f_47a,gear34_4,0x670801B,m/mtl_mp_loadouts_47punk,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_4,
mp_loadouts_f_47a,gear34_5,0x670A01B,m/mtl_mp_loadouts_47_lagoon,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_5,
mp_loadouts_f_47a,gear34_6,0x670C01B,m/mtl_mp_loadouts_47_backdraft,,s1_cao_image_pending,LOOT_TRAPPER_LOADOUT_6,
mp_loadouts_m_47a,gear34_1,0x670201B,m/mtl_mp_loadouts_47rob,,s1_cao_image_loadout_47_1,LOOT_TRAPPER_LOADOUT_1,
mp_loadouts_m_47a,gear34_2,0x670401B,m/mtl_mp_loadouts_47b,,s1_cao_image_loadout_47_2,LOOT_TRAPPER_LOADOUT_2,
mp_loadouts_m_47a,gear34_3,0x670601B,m/mtl_mp_loadouts_47tom,,s1_cao_image_loadout_47_3,LOOT_TRAPPER_LOADOUT_3,
mp_loadouts_m_47a,gear34_4,0x670801B,m/mtl_mp_loadouts_47punk,,s1_cao_image_loadout_47_4,LOOT_TRAPPER_LOADOUT_4,
mp_loadouts_m_47a,gear34_5,0x670A01B,m/mtl_mp_loadouts_47_lagoon,,s1_cao_image_loadout_47_5,LOOT_TRAPPER_LOADOUT_5,
mp_loadouts_m_47a,gear34_6,0x670C01B,m/mtl_mp_loadouts_47_backdraft,,s1_cao_image_loadout_47_6,LOOT_TRAPPER_LOADOUT_6,
mp_loadouts_f_48a,gear35_1,0x670201C,m/mtl_mp_loadouts_48luc,,s1_cao_image_pending,LOOT_BOXER_LOADOUT_1,
mp_loadouts_f_48a,gear35_2,0x670401C,m/mtl_mp_loadouts_48spa,,s1_cao_image_loadouts_48_2,LOOT_BOXER_LOADOUT_2,
mp_loadouts_m_48a,gear35_1,0x670201C,m/mtl_mp_loadouts_48luc,,s1_cao_image_loadouts_48_1,LOOT_BOXER_LOADOUT_1,
mp_loadouts_m_48a,gear35_2,0x670401C,m/mtl_mp_loadouts_48spa,,s1_cao_image_loadouts_48_2,LOOT_BOXER_LOADOUT_2,
mp_loadouts_f_51a,gear38_1,0x670201F,m/mtl_mp_loadouts_51_spider,,s1_cao_image_pending,LOOT_KRAKEN_LOADOUT_1,
mp_loadouts_m_51a,gear38_1,0x670201F,m/mtl_mp_loadouts_51_spider,,s1_cao_image_loadouts_51_1,LOOT_KRAKEN_LOADOUT_1,
mp_loadouts_f_54a,gear44_1,0x6702025,m/mtl_mp_loadouts_54_desert,,s1_cao_image_loadouts_54_1,LOOT_SHORTWAVE_LOADOUT_1,
mp_loadouts_f_54a,gear44_2,0x6704025,m/mtl_mp_loadouts_54qua,,s1_cao_image_loadouts_54_2,LOOT_SHORTWAVE_LOADOUT_2,
mp_loadouts_m_54a,gear44_1,0x6702025,m/mtl_mp_loadouts_54_desert,,s1_cao_image_loadouts_54_1,LOOT_SHORTWAVE_LOADOUT_1,
mp_loadouts_m_54a,gear44_2,0x6704025,m/mtl_mp_loadouts_54qua,,s1_cao_image_loadouts_54_2,LOOT_SHORTWAVE_LOADOUT_2,
mp_kneepad_03a,kneeshin1_1,0x6802001,m/mtl_mp_kneepads_03b,none,s1_cao_image_kneepad_03_1,LOOT_SENTINEL_KNEEPADS_1,
mp_kneepad_03a,kneeshin1_2,0x6804001,m/mtl_mp_kneepads_03c,none,s1_cao_image_kneepad_03_2,LOOT_SENTINEL_KNEEPADS_2,
mp_kneepad_03a,kneeshin1_3,0x6806001,m/mtl_mp_kneepads_03d,none,s1_cao_image_kneepad_03_3,LOOT_SENTINEL_KNEEPADS_3,
mp_kneepad_03a,kneeshin1_4,0x6808001,m/mtl_mp_kneepads_03z,none,s1_cao_image_kneepad_03_4,LOOT_SENTINEL_KNEEPADS_4,
mp_kneepad_03a,kneeshin1_5,0x680A001,m/mtl_mp_kneepads_03x,none,s1_cao_image_kneepad_03_5,LOOT_SENTINEL_KNEEPADS_5,
mp_kneepad_06a,kneeshin20_1,0x6802004,m/mtl_mp_kneepads_06l,none,s1_cao_image_kneepad_06a_1,LOOT_NIGERIAN_ARMY_KNEEPADS_1,
mp_kneepad_06a,kneeshin20_2,0x6804004,m/mtl_mp_kneepads_06k,none,s1_cao_image_kneepad_06a_2,LOOT_NIGERIAN_ARMY_KNEEPADS_2,
mp_shinguard_07g,kneeshin23_1,0x6802006,m/mtl_mp_shinguards_07v,none,s1_cao_image_shinguards_07a_1,LOOT_PMC_SHINGUARDS_1,
mp_shinguard_07g,kneeshin23_2,0x6804006,m/mtl_mp_shinguards_07a,none,s1_cao_image_shinguards_07a_2,LOOT_PMC_SHINGUARDS_2,
mp_shinguard_07g,kneeshin23_3,0x6806006,m/mtl_mp_shinguards_07k,none,s1_cao_image_shinguards_07a_3,LOOT_PMC_SHINGUARDS_3,
mp_shinguard_07g,kneeshin23_4,0x6808006,m/mtl_mp_shinguards_07x,none,s1_cao_image_shinguards_07a_4,LOOT_PMC_SHINGUARDS_4,
mp_shinguard_07g,kneeshin23_5,0x680A006,m/mtl_mp_shinguards_07jack,none,s1_cao_image_shinguards_pmc_07_1_5,LOOT_PMC_SHINGUARDS_5,
mp_shinguard_07g,kneeshin23_6,0x680C006,m/mtl_mp_shinguards_07sam,none,s1_cao_image_shinguards_pmc_07_1_6,LOOT_PMC_SHINGUARDS_6,
mp_shinguard_02a,kneeshin5_1,0x6804007,m/mtl_mp_shinguards_02f,none,s1_cao_image_shinguards_02a_2,LOOT_ATLAS_ELITE_SHINS_1,
mp_shinguard_02a,kneeshin5_2,0x6806007,m/mtl_mp_shinguards_02t,none,s1_cao_image_shinguards_02a_3,LOOT_ATLAS_ELITE_SHINS_2,
mp_shinguard_02a,kneeshin5_3,0x6808007,m/mtl_mp_shinguards_02d,none,s1_cao_image_shinguards_02a_4,LOOT_ATLAS_ELITE_SHINS_3,
mp_shinguard_02a,kneeshin5_4,0x680A007,m/mtl_mp_shinguards_02j,none,s1_cao_image_shinguards_02a_5,LOOT_ATLAS_ELITE_SHINS_4,
mp_shinguard_02a,kneeshin5_5,0x680C007,m/mtl_mp_shinguards_02c,none,s1_cao_image_shinguards_02a_6,LOOT_ATLAS_ELITE_SHINS_5,
mp_shinguard_02a,kneeshin5_6,0x680E007,m/mtl_mp_shinguards_02g,none,s1_cao_image_shinguards_02a_7,LOOT_ATLAS_ELITE_SHINS_6,
mp_kneepad_05a,kneeshin3_1,0x6802008,m/mtl_mp_kneepads_05b,none,s1_cao_image_kneepad_05a_1,LOOT_NORTH_KOREAN_ARMY_KNEEPADS_1,
mp_kneepad_05a,kneeshin3_2,0x6804008,m/mtl_mp_kneepads_05f,none,s1_cao_image_kneepad_05a_2,LOOT_NORTH_KOREAN_ARMY_KNEEPADS_2,
mp_kneepad_05a,kneeshin3_3,0x6806008,m/mtl_mp_kneepads_05d,none,s1_cao_image_kneepad_05a_3,LOOT_NORTH_KOREAN_ARMY_KNEEPADS_3,
mp_kneepad_05a,kneeshin3_4,0x6808008,m/mtl_mp_kneepads_05xr,none,s1_cao_image_kneepads_05a_4,LOOT_NORTH_KOREAN_ARMY_KNEEPADS_4,
mp_kneepad_05a,kneeshin3_5,0x680A008,m/mtl_mp_kneepads_05dsco,none,s1_cao_image_kneepads_05a_5,LOOT_NORTH_KOREAN_ARMY_KNEEPADS_5,
mp_kneepad_01h,kneeshin10_1,0x680200B,m/mtl_mp_kneepads_01i,none,s1_cao_image_kneepad_01h_1,LOOT_PRE_ORDER_KNEEPADS_1,
mp_kneepad_01h,kneeshin10_2,0x680400B,m/mtl_mp_kneepads_01a,none,s1_cao_image_kneepad_01h_2,LOOT_PRE_ORDER_KNEEPADS_2,
mp_kneepad_01h,kneeshin10_3,0x680600B,m/mtl_mp_kneepads_01f,none,s1_cao_image_kneepad_01h_3,LOOT_PRE_ORDER_KNEEPADS_3,
mp_kneepad_01h,kneeshin10_4,0x680800B,m/mtl_mp_kneepads_01q,none,s1_cao_image_kneepad_01h_4,LOOT_PRE_ORDER_KNEEPADS_4,
mp_kneepad_01h,kneeshin10_5,0x680A00B,m/mtl_mp_kneepads_01r,none,s1_cao_image_kneepad_01h_5,LOOT_PRE_ORDER_KNEEPADS_5,
mp_kneepad_01h,kneeshin10_6,0x680C00B,m/mtl_mp_kneepads_01luc,none,s1_cao_image_kneepads_01h_6,LOOT_PRE_ORDER_KNEEPADS_6,
mp_kneepad_01h,kneeshin10_7,0x680E00B,m/mtl_mp_kneepads_01_spider,none,s1_cao_image_kneepads_01h_7,LOOT_PRE_ORDER_KNEEPADS_7,
mp_shinguard_01a,kneeshin4_1,0x680200C,m/mtl_mp_shinguards_01b,,s1_cao_image_shinguards_01a_1,LOOT_SENTINEL_SHINGUARDS_1,
mp_shinguard_01a,kneeshin4_2,0x680400C,m/mtl_mp_shinguards_01e,,s1_cao_image_shinguards_01a_2,LOOT_SENTINEL_SHINGUARDS_2,
mp_shinguard_04a,kneeshin6_1,0x680200D,m/mtl_mp_shinguards_04j,none,s1_cao_image_shinguards_04_1,LOOT_ATLAS_SHINGUARDS_1,
mp_shinguard_04a,kneeshin6_2,0x680400D,m/mtl_mp_shinguards_04n,none,s1_cao_image_shinguards_04_2,LOOT_ATLAS_SHINGUARDS_2,
mp_shinguard_04a,kneeshin6_3,0x680600D,m/mtl_mp_shinguards_04m,none,s1_cao_image_shinguards_04_3,LOOT_ATLAS_SHINGUARDS_3,
mp_shinguard_04a,kneeshin6_4,0x680800D,m/mtl_mp_shinguards_04w,none,s1_cao_image_shinguards_04_4,LOOT_ATLAS_SHINGUARDS_4,
mp_shinguard_04a,kneeshin6_5,0x680A00D,m/mtl_mp_shinguards_04k,none,s1_cao_image_shinguards_04_5,LOOT_ATLAS_SHINGUARDS_5,
mp_shinguard_08a,kneeshin9_1,0x680200F,m/mtl_mp_shinguards_08spa,,s1_cao_image_shinguards_08a_2,LOOT_SHINS_8_1,
mp_shinguard_08a,kneeshin9_2,0x680400F,m/mtl_mp_shinguards_08apo,,s1_cao_image_shinguards_08a_3,LOOT_SHINS_8_2,
mp_kneepad_10,kneeshin25_1,0x6802010,m/mtl_mp_kneepads_10k,,s1_cao_image_kneepad_10a_1,LOOT_KVA_KNEEPADS_1,
mp_kneepad_10,kneeshin25_2,0x6804010,m/mtl_mp_kneepads_10q,,s1_cao_image_kneepad_10a_2,LOOT_KVA_KNEEPADS_2,
mp_kneepad_10,kneeshin25_3,0x6806010,m/mtl_mp_kneepads_10v,,s1_cao_image_kneepad_10a_3,LOOT_KVA_KNEEPADS_3,
mp_shinguard_08o,kneeshin29_1,0x6802014,m/mtl_mp_shinguards_08gm,,s1_cao_image_shinguards_08o_1,LOOT_BLOODSHED_SHINGUARDS_1,
mp_shinguard_08o,kneeshin29_2,0x6804014,m/mtl_mp_shinguards_08mp,,s1_cao_image_shinguards_08o_2,LOOT_BLOODSHED_SHINGUARDS_2,
mp_kneepad_12a,kneeshin32_1,0x6802017,m/mtl_mp_kneepads_12psych,,s1_cao_image_kneepads_12_1,LOOT_ARTIC_KNEE_PADS_1,
mp_kneepad_12a,kneeshin32_2,0x6804017,m/mtl_mp_kneepads_12tiki,,s1_cao_image_kneepads_12_2,LOOT_ARTIC_KNEE_PADS_2,
mp_kneepad_12a,kneeshin32_3,0x6806017,m/mtl_mp_kneepads_12_lagoon,,s1_cao_image_kneepads_12_3,LOOT_ARTIC_KNEE_PADS_3,
mp_kneepad_12a,kneeshin32_4,0x6808017,m/mtl_mp_kneepads_12_backdraft,,s1_cao_image_kneepads_12_4,LOOT_ARTIC_KNEE_PADS_4,
mp_shinguard_02di,kneeshin33_1,0x6802018,m/mtl_mp_shinguards_02wh,,s1_cao_image_shinguards_02g_1,LOOT_IMMORTAL_SHIN_GUARDS_1,
mp_shinguard_02di,kneeshin33_2,0x6804018,m/mtl_mp_shinguards_02_arctic,,s1_cao_image_shinguards_02g_2,LOOT_IMMORTAL_SHIN_GUARDS_2,
mp_kneepad_13a,kneeshin34_1,0x6802019,m/mtl_mp_kneepads_13b,,s1_cao_image_kneepads_13_1,LOOT_HAZMAT_KNEE_PADS_1,
mp_kneepad_13a,kneeshin34_2,0x6804019,m/mtl_mp_kneepads_13_paratrooper,,s1_cao_image_kneepads_13_2,LOOT_HAZMAT_KNEE_PADS_2,
mp_kneepad_01punk,kneeshin35_1,0x680201A,m/mtl_mp_kneepads_01cards,,s1_cao_image_kneepads_punk_1,LOOT_PUNK_KNEE_PADS_1,
mp_glove_03a,gloves1_1,0x6902001,m/mtl_mp_gloves_03f_exo,m/mtl_mp_view_gloves_03f_exo,s1_cao_image_glove_03_1,LOOT_SENTINEL_GLOVES_1,
mp_glove_03a,gloves1_2,0x6904001,m/mtl_mp_gloves_03g_exo,m/mtl_mp_view_gloves_03g_exo,s1_cao_image_glove_03_2,LOOT_SENTINEL_GLOVES_2,
mp_glove_03a,gloves1_3,0x6906001,m/mtl_mp_gloves_03p_exo,m/mtl_mp_view_gloves_03p_exo,s1_cao_image_glove_03_3,LOOT_GRAFFITI_GLOVES,
mp_glove_03a,gloves1_4,0x6908001,m/mtl_mp_gloves_03q_exo,m/mtl_mp_view_gloves_03q_exo,s1_cao_image_glove_03_4,LOOT_SENTINEL_GLOVES_4,
mp_glove_03a,gloves1_5,0x690A001,m/mtl_mp_gloves_03gm_exo,m/mtl_mp_view_gloves_03gm_exo,s1_cao_image_glove_03_5,LOOT_SENTINEL_GLOVES_5,
mp_glove_03a,gloves1_6,0x690C001,m/mtl_mp_gloves_03mp_exo,m/mtl_mp_view_gloves_03mp,s1_cao_image_glove_03_6,LOOT_SENTINEL_GLOVES_6,
mp_glove_02a,gloves8_1,0x6902002,m/mtl_mp_gloves_02u_exo,m/mtl_mp_view_gloves_02u_exo,s1_cao_image_glove_02a_1,LOOT_ELITE_GLOVES_1,
mp_glove_02a,gloves8_2,0x6904002,m/mtl_mp_gloves_02e_exo,m/mtl_mp_view_gloves_02e_exo,s1_cao_image_glove_02a_2,LOOT_ELITE_GLOVES_2,
mp_glove_02a,gloves8_3,0x6906002,m/mtl_mp_gloves_02t_exo,m/mtl_mp_view_gloves_02t_exo,s1_cao_image_glove_02a_3,LOOT_ELITE_GLOVES_3,
mp_glove_02a,gloves8_4,0x6908002,m/mtl_mp_gloves_02di_exo,m/mtl_mp_view_gloves_02di,s1_cao_image_glove_02a_4,LOOT_ELITE_GLOVES_4,
mp_glove_02a,gloves8_5,0x690A002,m/mtl_mp_gloves_02wh_exo,m/mtl_mp_view_gloves_02wh,s1_cao_image_glove_02a_5,LOOT_ELITE_GLOVES_5,
mp_gloves_12a,gloves2_1,0x6902003,m/mtl_mp_gloves_12d_exo,m/mtl_mp_view_gloves_12d_exo,s1_cao_image_glove_12a_1,LOOT_GRUNT_1,
mp_gloves_12a,gloves2_2,0x6904003,m/mtl_mp_gloves_12l_exo,m/mtl_mp_view_gloves_12l_exo,s1_cao_image_glove_12a_2,LOOT_GRUNT_2,
mp_gloves_12a,gloves2_3,0x6906003,m/mtl_mp_gloves_12j_exo,m/mtl_mp_view_gloves_12j_exo,s1_cao_image_glove_12a_3,LOOT_GRUNT_3,
mp_gloves_12a,gloves2_4,0x6908003,m/mtl_mp_gloves_12b_exo,m/mtl_mp_view_gloves_12b_exo,s1_cao_image_glove_12a_4,LOOT_GRUNT_4,
mp_gloves_12a,gloves2_5,0x690A003,m/mtl_mp_gloves_12f_exo,m/mtl_mp_view_gloves_12f_exo,s1_cao_image_glove_12a_7,LOOT_GRUNT_5,
mp_gloves_12a,gloves2_6,0x690C003,m/mtl_mp_gloves_12f_exo,m/mtl_mp_view_gloves_12f_exo,s1_cao_image_glove_12a_5,LOOT_GRUNT_6,
mp_glove_10a,gloves22_1,0x690200C,m/mtl_mp_gloves_10f,m/mtl_mp_view_gloves_10f,s1_cao_image_glove_10a_1,LOOT_KVA_GLOVES_1,
mp_glove_10a,gloves22_2,0x690400C,m/mtl_mp_gloves_10d,m/mtl_mp_view_gloves_10d,s1_cao_image_glove_10a_2,LOOT_KVA_GLOVES_2,
mp_glove_10a,gloves22_3,0x690600C,m/mtl_mp_gloves_10j,m/mtl_mp_view_gloves_10j,s1_cao_image_glove_10a_3,LOOT_KVA_GLOVES_3,
mp_glove_10a,gloves22_4,0x690800C,m/mtl_mp_gloves_10k,m/mtl_mp_view_gloves_10k,s1_cao_image_glove_10a_4,LOOT_KVA_GLOVES_4,
mp_glove_10a,gloves22_5,0x690A00C,m/mtl_mp_gloves_10v,m/mtl_mp_view_gloves_10v,s1_cao_image_glove_10a_5,LOOT_KVA_GLOVES_5,
mp_glove_10a,gloves22_6,0x690C00C,m/mtl_mp_gloves_10q,m/mtl_mp_view_gloves_10q,s1_cao_image_glove_10a_6,LOOT_KVA_GLOVES_6,
mp_glove_10a,gloves22_7,0x690E00C,m/mtl_mp_gloves_10x,m/mtl_mp_view_gloves_10x,s1_cao_image_glove_10a_7,LOOT_KVA_GLOVES_7,
mp_glove_11a,gloves24_1,0x690200E,m/mtl_mp_gloves_11c,m/mtl_mp_view_gloves_11c,s1_cao_image_glove_11a_1,LOOT_GLOVES_11_1,
mp_glove_11a,gloves24_2,0x690400E,m/mtl_mp_gloves_11v,m/mtl_mp_view_gloves_11v,s1_cao_image_glove_11a_2,LOOT_GLOVES_11_2,
mp_glove_11a,gloves24_3,0x690600E,m/mtl_mp_gloves_11w,m/mtl_mp_view_gloves_11w,s1_cao_image_glove_11a_3,LOOT_GLOVES_11_3,
mp_glove_11a,gloves24_4,0x690800E,m/mtl_mp_gloves_11k,m/mtl_mp_view_gloves_11k,s1_cao_image_glove_11a_4,LOOT_GLOVES_11_4,
mp_glove_11a,gloves24_5,0x690A00E,m/mtl_mp_gloves_11k,m/mtl_mp_view_gloves_11k,s1_cao_image_glove_11a_5,LOOT_GLOVES_11_5,
mp_gloves_13a,gloves31_1,0x690201B,m/mtl_mp_gloves_13the,m/mtl_mp_view_gloves_13the,s1_cao_image_glove_13_1,LOOT_ARTIC_GLOVES_1,
mp_gloves_13a,gloves31_2,0x690401B,m/mtl_mp_gloves_13rob,m/mtl_mp_view_gloves_13rob,s1_cao_image_glove_13_2,LOOT_ARTIC_GLOVES_2,
mp_gloves_13a,gloves31_3,0x690601B,m/mtl_mp_gloves_13car,m/mtl_mp_view_gloves_13car,s1_cao_image_glove_13_3,LOOT_ARTIC_GLOVES_3,
mp_gloves_14a,gloves32_1,0x690201C,m/mtl_mp_gloves_14b,m/mtl_mp_view_gloves_14b,s1_cao_image_gloves_14_1,LOOT_HAZMAT_GLOVES_1,
mp_glove_10_paratrooper,gloves33_1,0x690201D,m/mtl_mp_gloves_10bik,m/mtl_mp_view_gloves_10bik,s1_cao_image_glove_para_1,LOOT_PARATROOPER_GLOVES_1,
mp_boot_01a,boots1_1,0x6A02001,m/mtl_mp_boots_01m,none,s1_cao_image_boot_low_atlas_a_1,LOOT_ATLAS_BOOTS_1,
mp_boot_01a,boots1_2,0x6A04001,m/mtl_mp_boots_01n,none,s1_cao_image_boot_low_atlas_a_2,LOOT_ATLAS_BOOTS_2,
mp_boot_01a,boots1_3,0x6A06001,m/mtl_mp_boots_01z,none,s1_cao_image_boot_low_atlas_a_3,LOOT_ATLAS_BOOTS_3,
mp_boot_01a,boots1_4,0x6A08001,m/mtl_mp_boots_01k,none,s1_cao_image_boot_low_atlas_a_4,LOOT_ATLAS_BOOTS_4,
mp_boot_01a,boots1_5,0x6A0A001,m/mtl_mp_boots_01w,none,s1_cao_image_boot_low_atlas_a_5,LOOT_ATLAS_BOOTS_5,
mp_boot_01a,boots1_6,0x6A0C001,m/mtl_mp_boots_01_boxing,none,s1_cao_image_boot_low_atlas_a_6,LOOT_ATLAS_BOOTS_6,
mp_boot_02a,boots12_1,0x6A02002,m/mtl_mp_boots_02g,none,s1_cao_image_boot_02a_1,LOOT_ATLAS_PMC_BOOTS_1,
mp_boot_02a,boots12_2,0x6A04002,m/mtl_mp_boots_02d,none,s1_cao_image_boot_02a_2,LOOT_ATLAS_PMC_BOOTS_2,
mp_boot_02a,boots12_3,0x6A06002,m/mtl_mp_boots_02f,none,s1_cao_image_boot_02a_3,LOOT_ATLAS_PMC_BOOTS_3,
mp_boot_02a,boots12_4,0x6A08002,m/mtl_mp_boots_02j,none,s1_cao_image_boot_02a_4,LOOT_ATLAS_PMC_BOOTS_4,
mp_boot_02a,boots12_5,0x6A0A002,m/mtl_mp_boots_02v,none,s1_cao_image_boot_02a_5,LOOT_ATLAS_PMC_BOOTS_5,
mp_boot_02a,boots12_6,0x6A0C002,m/mtl_mp_boots_02k,none,s1_cao_image_boot_02a_6,LOOT_ATLAS_PMC_BOOTS_6,
mp_boot_02a,boots12_7,0x6A0E002,m/mtl_mp_boots_02c,none,s1_cao_image_boots_02a_7,LOOT_ATLAS_PMC_BOOTS_7,
mp_boot_06a,boots3_1,0x6A02003,m/mtl_mp_boots_06f,,s1_cao_image_boot_low_sentinel_covert_1,LOOT_ATLAS_ELITE_BOOTS_1,
mp_boot_06a,boots3_2,0x6A04003,m/mtl_mp_boots_06l,,s1_cao_image_boot_low_sentinel_covert_2,LOOT_ATLAS_ELITE_BOOTS_2,
mp_boot_06a,boots3_3,0x6A06003,m/mtl_mp_boots_06gm,,s1_cao_image_boot_low_sentinel_covert_3,LOOT_ATLAS_ELITE_BOOTS_3,
mp_boot_06a,boots3_4,0x6A08003,m/mtl_mp_boots_06mp,,s1_cao_image_boot_low_sentinel_covert_4,LOOT_ATLAS_ELITE_BOOTS_4,
mp_boot_06a,boots3_5,0x6A0A003,m/mtl_mp_boots_06wh,,s1_cao_image_boot_low_sentinel_covert_5,LOOT_ATLAS_ELITE_BOOTS_5,
mp_boot_09a,boots4_1,0x6A02004,m/mtl_mp_boots_08b,none,s1_cao_image_boot_marine_a_1,LOOT_MARINE_BOOTS_1,
mp_boot_09a,boots4_2,0x6A04004,m/mtl_mp_boots_08l,none,s1_cao_image_boot_marine_a_2,LOOT_MARINE_BOOTS_2,
mp_boot_09a,boots4_3,0x6A06004,m/mtl_mp_boots_08j,none,s1_cao_image_boot_marine_a_3,LOOT_MARINE_BOOTS_3,
mp_boot_09a,boots4_4,0x6A08004,m/mtl_mp_boots_08d,none,s1_cao_image_boot_marine_a_4,LOOT_MARINE_BOOTS_4,
mp_boot_09a,boots4_5,0x6A0A004,m/mtl_mp_boots_08k,none,s1_cao_image_boot_marine_a_5,LOOT_MARINE_BOOTS_5,
mp_boot_09a,boots4_6,0x6A0C004,m/mtl_mp_boots_08y,none,s1_cao_image_boot_marine_a_6,LOOT_MARINE_BOOTS_6,
mp_boot_09a,boots4_7,0x6A0E004,m/mtl_mp_boots_08f,none,s1_cao_image_boot_marine_a_7,LOOT_MARINE_BOOTS_7,
mp_boot_03u,boots13_1,0x6A02005,m/mtl_mp_boots_03l,,s1_cao_image_boot_03a_dirty_1,LOOT_KVA_BASE_BOOTS_1,
mp_boot_14a,boots15_1,0x6A02007,m/mtl_mp_boots_14j,,s1_cao_image_boot_14a_1,LOOT_KVA_COMBAT_BOOTS_1,
mp_boot_14a,boots15_2,0x6A04007,m/mtl_mp_boots_14x,,s1_cao_image_boot_14a_2,LOOT_KVA_COMBAT_BOOTS_2,
mp_boot_14a,boots15_3,0x6A06007,m/mtl_mp_boots_14dsco,,s1_cao_image_boots_14a_3,LOOT_KVA_COMBAT_BOOTS_3,
mp_boot_15a,boots16_1,0x6A02008,m/mtl_mp_boots_15j,,s1_cao_image_boot_15a_1,LOOT_BOOTS_15_1,
mp_boot_15a,boots16_2,0x6A04008,m/mtl_mp_boots_15t,,s1_cao_image_boot_15a_2,LOOT_BOOTS_15_2,
mp_boot_15a,boots16_3,0x6A06008,m/mtl_mp_boots_15g,,s1_cao_image_boot_15a_3,LOOT_BOOTS_15_3,
mp_boot_15a,boots16_4,0x6A08008,m/mtl_mp_boots_15g,,s1_cao_image_boot_15a_4,LOOT_BOOTS_15_4,
mp_boot_15a,boots16_5,0x6A0A008,m/mtl_mp_boots_15rob,,s1_cao_image_boots_15a_5,LOOT_BOOTS_15_5,
mp_boot_15a,boots16_6,0x6A0C008,m/mtl_mp_boots_15cards,,s1_cao_image_boots_15a_6,LOOT_BOOTS_15_6,
mp_boot_15a,boots16_7,0x6A0E008,m/mtl_mp_boots_15i,,s1_cao_image_boots_15a_7,LOOT_BOOTS_15_7,
mp_boot_03a,boots2_1,0x6A02009,m/mtl_mp_boots_03b,none,s1_cao_image_boot_03a_1,LOOT_SENTINEL_BOOTS_1,
mp_boot_03a,boots2_2,0x6A04009,m/mtl_mp_boots_03c,none,s1_cao_image_boot_03a_2,LOOT_SENTINEL_BOOTS_2,
mp_boot_03a,boots2_3,0x6A06009,m/mtl_mp_boots_03d,none,s1_cao_image_boot_03a_3,LOOT_SENTINEL_BOOTS_3,
mp_boot_03a,boots2_4,0x6A0A009,m/mtl_mp_boots_03p,none,s1_cao_image_boot_03a_5,LOOT_SENTINEL_BOOTS_5,
mp_boot_03a,boots2_5,0x6A0C009,m/mtl_mp_boots_03q,none,s1_cao_image_boot_03a_6,LOOT_SENTINEL_BOOTS_4,
mp_boot_03a,boots2_6,0x6A0E009,m/mtl_mp_boots_03s,none,s1_cao_image_boot_03a_7,LOOT_SENTINEL_BOOTS_7,
mp_boot_13a,boots7_1,0x6A0200B,m/mtl_mp_boots_12j,,s1_cao_image_boot_12a_1,LOOT_ELITE_BOOTS_1,
mp_boot_13a,boots7_2,0x6A0400B,m/mtl_mp_boots_12_kraken,,s1_cao_image_boots_12a_2,LOOT_ELITE_BOOTS_2,
mp_boot_13a,boots7_3,0x6A0600B,m/mtl_mp_boots_12_lady,,s1_cao_image_boots_12a_3,LOOT_ELITE_BOOTS_3,
