col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43
ch_attach_unlock_kills_hbra3,CHALLENGE_UNLOCK_KILLS_HBRA3,CHALLENGE_UNLOCK_KILLS_HBRA3_DESC,,1,challenge_iw5_hbra3,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,853,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_hbra3,CHALLENGE_UNLOCK_HIPFIRE_HBRA3,CHALLENGE_UNLOCK_HIPFIRE_HBRA3_DESC,,1,challenge_iw5_hbra3,0,,,10,250,20,500,40,750,,,,,,,,,,,,,854,,,,,,,,,,,,,,,,
ch_attach_unlock_double_hbra3,CHALLENGE_UNLOCK_DOUBLE_HBRA3,CHALLENGE_UNLOCK_DOUBLE_HBRA3_DESC,,1,challenge_iw5_hbra3,0,,,3,500,6,750,,,,,,,,,,,,,,,856,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_hbra3,CHALLENGE_UNLOCK_HEADSHOT_HBRA3,CHALLENGE_UNLOCK_HEADSHOT_HBRA3_DESC,,1,challenge_iw5_hbra3,0,,,10,500,20,750,,,,,,,,,,,,,,,857,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_hbra3,CHALLENGE_UNLOCK_ADS_HBRA3,CHALLENGE_UNLOCK_ADS_HBRA3_DESC,,1,challenge_iw5_hbra3,0,,,10,500,20,500,30,750,,,,,,,,,,,,,973,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_himar,CHALLENGE_UNLOCK_KILLS_HIMAR,CHALLENGE_UNLOCK_KILLS_HIMAR_DESC,,1,challenge_iw5_himar,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,858,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_himar,CHALLENGE_UNLOCK_HIPFIRE_HIMAR,CHALLENGE_UNLOCK_HIPFIRE_HIMAR_DESC,,1,challenge_iw5_himar,0,,,10,250,20,500,40,750,,,,,,,,,,,,,859,,,,,,,,,,,,,,,,
ch_attach_unlock_double_himar,CHALLENGE_UNLOCK_DOUBLE_HIMAR,CHALLENGE_UNLOCK_DOUBLE_HIMAR_DESC,,1,challenge_iw5_himar,0,,,3,500,6,750,,,,,,,,,,,,,,,861,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_himar,CHALLENGE_UNLOCK_HEADSHOT_HIMAR,CHALLENGE_UNLOCK_HEADSHOT_HIMAR_DESC,,1,challenge_iw5_himar,0,,,10,500,,,,,,,,,,,,,,,,,862,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_himar,CHALLENGE_UNLOCK_ADS_HIMAR,CHALLENGE_UNLOCK_ADS_HIMAR_DESC,,1,challenge_iw5_himar,0,,,10,500,20,500,30,750,,,,,,,,,,,,,974,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_arx160,CHALLENGE_UNLOCK_KILLS_ARX160,CHALLENGE_UNLOCK_KILLS_ARX160_DESC,,1,challenge_iw5_arx160,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,863,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_arx160,CHALLENGE_UNLOCK_HIPFIRE_ARX160,CHALLENGE_UNLOCK_HIPFIRE_ARX160_DESC,,1,challenge_iw5_arx160,0,,,10,250,20,500,40,750,,,,,,,,,,,,,864,,,,,,,,,,,,,,,,
ch_attach_unlock_double_arx160,CHALLENGE_UNLOCK_DOUBLE_ARX160,CHALLENGE_UNLOCK_DOUBLE_ARX160_DESC,,1,challenge_iw5_arx160,0,,,3,500,6,750,,,,,,,,,,,,,,,866,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_arx160,CHALLENGE_UNLOCK_HEADSHOT_ARX160,CHALLENGE_UNLOCK_HEADSHOT_ARX160_DESC,,1,challenge_iw5_arx160,0,,,10,500,20,750,,,,,,,,,,,,,,,867,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_arx160,CHALLENGE_UNLOCK_ADS_ARX160,CHALLENGE_UNLOCK_ADS_ARX160_DESC,,1,challenge_iw5_arx160,0,,,10,500,20,500,30,750,,,,,,,,,,,,,975,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_sn6,CHALLENGE_UNLOCK_KILLS_SN6,CHALLENGE_UNLOCK_KILLS_SN6_DESC,,1,challenge_iw5_sn6,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,868,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_sn6,CHALLENGE_UNLOCK_HIPFIRE_SN6,CHALLENGE_UNLOCK_HIPFIRE_SN6_DESC,,1,challenge_iw5_sn6,0,,,10,250,20,500,40,750,,,,,,,,,,,,,869,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_sn6,CHALLENGE_UNLOCK_ADS_SN6,CHALLENGE_UNLOCK_ADS_SN6_DESC,,1,challenge_iw5_sn6,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,870,,,,,,,,,,,,,,,,
ch_attach_unlock_double_sn6,CHALLENGE_UNLOCK_DOUBLE_SN6,CHALLENGE_UNLOCK_DOUBLE_SN6_DESC,,1,challenge_iw5_sn6,0,,,3,500,6,750,,,,,,,,,,,,,,,872,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_sn6,CHALLENGE_UNLOCK_HEADSHOT_SN6,CHALLENGE_UNLOCK_HEADSHOT_SN6_DESC,,1,challenge_iw5_sn6,0,,,10,500,20,750,,,,,,,,,,,,,,,976,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_hmr9,CHALLENGE_UNLOCK_KILLS_HMR9,CHALLENGE_UNLOCK_KILLS_HMR9_DESC,,1,challenge_iw5_hmr9,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,873,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_hmr9,CHALLENGE_UNLOCK_HIPFIRE_HMR9,CHALLENGE_UNLOCK_HIPFIRE_HMR9_DESC,,1,challenge_iw5_hmr9,0,,,10,250,20,500,40,750,,,,,,,,,,,,,874,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_hmr9,CHALLENGE_UNLOCK_ADS_HMR9,CHALLENGE_UNLOCK_ADS_HMR9_DESC,,1,challenge_iw5_hmr9,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,875,,,,,,,,,,,,,,,,
ch_attach_unlock_double_hmr9,CHALLENGE_UNLOCK_DOUBLE_HMR9,CHALLENGE_UNLOCK_DOUBLE_HMR9_DESC,,1,challenge_iw5_hmr9,0,,,3,500,6,750,9,1000,,,,,,,,,,,,,877,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_hmr9,CHALLENGE_UNLOCK_HEADSHOT_HMR9,CHALLENGE_UNLOCK_HEADSHOT_HMR9_DESC,,1,challenge_iw5_hmr9,0,,,10,500,20,500,,,,,,,,,,,,,,,977,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_mp11,CHALLENGE_UNLOCK_KILLS_MP11,CHALLENGE_UNLOCK_KILLS_MP11_DESC,,1,challenge_iw5_mp11,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,879,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_mp11,CHALLENGE_UNLOCK_HIPFIRE_MP11,CHALLENGE_UNLOCK_HIPFIRE_MP11_DESC,,1,challenge_iw5_mp11,0,,,10,250,20,500,40,750,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_mp11,CHALLENGE_UNLOCK_ADS_MP11,CHALLENGE_UNLOCK_ADS_MP11_DESC,,1,challenge_iw5_mp11,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,881,,,,,,,,,,,,,,,,
ch_attach_unlock_double_mp11,CHALLENGE_UNLOCK_DOUBLE_MP11,CHALLENGE_UNLOCK_DOUBLE_MP11_DESC,,1,challenge_iw5_mp11,0,,,3,500,6,750,,,,,,,,,,,,,,,883,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_mp11,CHALLENGE_UNLOCK_HEADSHOT_MP11,CHALLENGE_UNLOCK_HEADSHOT_MP11_DESC,,1,challenge_iw5_mp11,0,,,10,500,,,,,,,,,,,,,,,,,978,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_sac3,CHALLENGE_UNLOCK_HIPFIRE_SAC3,CHALLENGE_UNLOCK_HIPFIRE_SAC3_DESC,,1,challenge_iw5_sac3,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,884,,,,,,,,,,,,,,,,
ch_attach_unlock_double_sac3,CHALLENGE_UNLOCK_DOUBLE_SAC3,CHALLENGE_UNLOCK_DOUBLE_SAC3_DESC,,1,challenge_iw5_sac3,0,,,3,500,6,750,9,1000,,,,,,,,,,,,,979,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_asm1,CHALLENGE_UNLOCK_KILLS_ASM1,CHALLENGE_UNLOCK_KILLS_ASM1_DESC,,1,challenge_iw5_asm1,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,887,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_asm1,CHALLENGE_UNLOCK_HIPFIRE_ASM1,CHALLENGE_UNLOCK_HIPFIRE_ASM1_DESC,,1,challenge_iw5_asm1,0,,,10,250,20,500,40,750,,,,,,,,,,,,,888,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_asm1,CHALLENGE_UNLOCK_ADS_ASM1,CHALLENGE_UNLOCK_ADS_ASM1_DESC,,1,challenge_iw5_asm1,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,889,,,,,,,,,,,,,,,,
ch_attach_unlock_double_asm1,CHALLENGE_UNLOCK_DOUBLE_ASM1,CHALLENGE_UNLOCK_DOUBLE_ASM1_DESC,,1,challenge_iw5_asm1,0,,,3,500,6,750,9,1000,,,,,,,,,,,,,891,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_asm1,CHALLENGE_UNLOCK_HEADSHOT_ASM1,CHALLENGE_UNLOCK_HEADSHOT_ASM1_DESC,,1,challenge_iw5_asm1,0,,,10,500,20,750,30,1000,,,,,,,,,,,,,980,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_kf5,CHALLENGE_UNLOCK_KILLS_KF5,CHALLENGE_UNLOCK_KILLS_KF5_DESC,,1,challenge_iw5_kf5,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,892,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_kf5,CHALLENGE_UNLOCK_HIPFIRE_KF5,CHALLENGE_UNLOCK_HIPFIRE_KF5_DESC,,1,challenge_iw5_kf5,0,,,10,250,20,500,40,750,,,,,,,,,,,,,893,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_kf5,CHALLENGE_UNLOCK_ADS_KF5,CHALLENGE_UNLOCK_ADS_KF5_DESC,,1,challenge_iw5_kf5,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,894,,,,,,,,,,,,,,,,
ch_attach_unlock_double_kf5,CHALLENGE_UNLOCK_DOUBLE_KF5,CHALLENGE_UNLOCK_DOUBLE_KF5_DESC,,1,challenge_iw5_kf5,0,,,3,500,6,750,,,,,,,,,,,,,,,896,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_kf5,CHALLENGE_UNLOCK_HEADSHOT_KF5,CHALLENGE_UNLOCK_HEADSHOT_KF5_DESC,,1,challenge_iw5_kf5,0,,,10,500,20,750,30,1000,,,,,,,,,,,,,981,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_maul,CHALLENGE_UNLOCK_KILLS_MAUL,CHALLENGE_UNLOCK_KILLS_MAUL_DESC,,1,challenge_iw5_maul,0,,,20,250,40,500,,,,,,,,,,,,,,,897,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_maul,CHALLENGE_UNLOCK_HIPFIRE_MAUL,CHALLENGE_UNLOCK_HIPFIRE_MAUL_DESC,,1,challenge_iw5_maul,0,,,10,250,20,500,,,,,,,,,,,,,,,898,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_maul,CHALLENGE_UNLOCK_ADS_MAUL,CHALLENGE_UNLOCK_ADS_MAUL_DESC,,1,challenge_iw5_maul,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,899,,,,,,,,,,,,,,,,
ch_attach_unlock_double_maul,CHALLENGE_UNLOCK_DOUBLE_MAUL,CHALLENGE_UNLOCK_DOUBLE_MAUL_DESC,,1,challenge_iw5_maul,0,,,25,250,,,,,,,,,,,,,,,,,901,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_maul,CHALLENGE_UNLOCK_HEADSHOT_MAUL,CHALLENGE_UNLOCK_HEADSHOT_MAUL_DESC,,1,challenge_iw5_maul,0,,,10,500,,,,,,,,,,,,,,,,,982,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_rhino,CHALLENGE_UNLOCK_KILLS_RHINO,CHALLENGE_UNLOCK_KILLS_RHINO_DESC,,1,challenge_iw5_rhino,0,,,25,250,50,500,,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_rhino,CHALLENGE_UNLOCK_HIPFIRE_RHINO,CHALLENGE_UNLOCK_HIPFIRE_RHINO_DESC,,1,challenge_iw5_rhino,0,,,10,500,20,750,,,,,,,,,,,,,,,903,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_rhino,CHALLENGE_UNLOCK_ADS_RHINO,CHALLENGE_UNLOCK_ADS_RHINO_DESC,,1,challenge_iw5_rhino,0,,,10,250,20,750,40,1000,60,1250,,,,,,,,,,,904,,,,,,,,,,,,,,,,
ch_attach_unlock_double_rhino,CHALLENGE_UNLOCK_DOUBLE_RHINO,CHALLENGE_UNLOCK_DOUBLE_RHINO_DESC,,1,challenge_iw5_rhino,0,,,3,500,,,,,,,,,,,,,,,,,906,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_rhino,CHALLENGE_UNLOCK_HEADSHOT_RHINO,CHALLENGE_UNLOCK_HEADSHOT_RHINO_DESC,,1,challenge_iw5_rhino,0,,,10,500,,,,,,,,,,,,,,,,,983,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_uts19,CHALLENGE_UNLOCK_KILLS_UTS19,CHALLENGE_UNLOCK_KILLS_UTS19_DESC,,1,challenge_iw5_uts19,0,,,20,250,40,500,,,,,,,,,,,,,,,907,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_uts19,CHALLENGE_UNLOCK_HIPFIRE_UTS19,CHALLENGE_UNLOCK_HIPFIRE_UTS19_DESC,,1,challenge_iw5_uts19,0,,,10,250,20,500,,,,,,,,,,,,,,,908,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_uts19,CHALLENGE_UNLOCK_ADS_UTS19,CHALLENGE_UNLOCK_ADS_UTS19_DESC,,1,challenge_iw5_uts19,0,,,10,250,20,500,40,750,,,,,,,,,,,,,909,,,,,,,,,,,,,,,,
ch_attach_unlock_double_uts19,CHALLENGE_UNLOCK_DOUBLE_UTS19,CHALLENGE_UNLOCK_DOUBLE_UTS19_DESC,,1,challenge_iw5_uts19,0,,,3,500,,,,,,,,,,,,,,,,,911,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_uts19,CHALLENGE_UNLOCK_HEADSHOT_UTS19,CHALLENGE_UNLOCK_HEADSHOT_UTS19_DESC,,1,challenge_iw5_uts19,0,,,10,500,,,,,,,,,,,,,,,,,984,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_mors,CHALLENGE_UNLOCK_KILLS_MORS,CHALLENGE_UNLOCK_KILLS_MORS_DESC,,1,challenge_iw5_mors,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,912,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_mors,CHALLENGE_UNLOCK_HEADSHOT_MORS,CHALLENGE_UNLOCK_HEADSHOT_MORS_DESC,,1,challenge_iw5_mors,0,,,10,500,20,750,30,1000,40,1250,,,,,,,,,,,913,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_gm6,CHALLENGE_UNLOCK_KILLS_GM6,CHALLENGE_UNLOCK_KILLS_GM6_DESC,,1,challenge_iw5_gm6,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,916,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_gm6,CHALLENGE_UNLOCK_HEADSHOT_GM6,CHALLENGE_UNLOCK_HEADSHOT_GM6_DESC,,1,challenge_iw5_gm6,0,,,10,500,20,750,30,1250,40,1500,50,1750,60,2000,,,,,,,917,,,,,,,,,,,,,,,,
ch_attach_unlock_double_gm6,CHALLENGE_UNLOCK_DOUBLE_GM6,CHALLENGE_UNLOCK_DOUBLE_GM6_DESC,,1,challenge_iw5_gm6,0,,,3,500,,,,,,,,,,,,,,,,,919,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_thor,CHALLENGE_UNLOCK_KILLS_THOR,CHALLENGE_UNLOCK_KILLS_THOR_DESC,,1,challenge_iw5_thor,0,,,20,250,,,,,,,,,,,,,,,,,921,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_thor,CHALLENGE_UNLOCK_HEADSHOT_THOR,CHALLENGE_UNLOCK_HEADSHOT_THOR_DESC,,1,challenge_iw5_thor,0,,,10,500,20,750,30,1000,,,,,,,,,,,,,922,,,,,,,,,,,,,,,,
ch_attach_unlock_double_thor,CHALLENGE_UNLOCK_DOUBLE_THOR,CHALLENGE_UNLOCK_DOUBLE_THOR_DESC,,1,challenge_iw5_thor,0,,,3,500,,,,,,,,,,,,,,,,,924,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_m990,CHALLENGE_UNLOCK_KILLS_M990,CHALLENGE_UNLOCK_KILLS_M990_DESC,,1,challenge_iw5_m990,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,925,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_m990,CHALLENGE_UNLOCK_HEADSHOT_M990,CHALLENGE_UNLOCK_HEADSHOT_M990_DESC,,1,challenge_iw5_m990,0,,,10,500,20,750,30,1000,,,,,,,,,,,,,926,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_epm3,CHALLENGE_UNLOCK_KILLS_EPM3,CHALLENGE_UNLOCK_KILLS_EPM3_DESC,,1,challenge_iw5_epm3,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,929,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_epm3,CHALLENGE_UNLOCK_HIPFIRE_EPM3,CHALLENGE_UNLOCK_HIPFIRE_EPM3_DESC,,1,challenge_iw5_epm3,0,,,10,250,20,500,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,,
ch_attach_unlock_double_epm3,CHALLENGE_UNLOCK_DOUBLE_EPM3,CHALLENGE_UNLOCK_DOUBLE_EPM3_DESC,,1,challenge_iw5_epm3,0,,,3,500,6,750,9,100,,,,,,,,,,,,,931,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_epm3,CHALLENGE_UNLOCK_ADS_EPM3,CHALLENGE_UNLOCK_ADS_EPM3_DESC,,1,challenge_iw5_epm3,0,,,10,500,20,750,,,,,,,,,,,,,,,985,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_epm3,CHALLENGE_UNLOCK_HEADSHOT_EPM3,CHALLENGE_UNLOCK_HEADSHOT_EPM3_DESC,,1,challenge_iw5_epm3,0,,,10,500,,,,,,,,,,,,,,,,,986,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_em1,CHALLENGE_UNLOCK_KILLS_EM1,CHALLENGE_UNLOCK_KILLS_EM1_DESC,,1,challenge_iw5_em1,0,,,20,250,40,500,60,750,80,1000,100,1250,,,,,,,,,932,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_em1,CHALLENGE_UNLOCK_HIPFIRE_EM1,CHALLENGE_UNLOCK_HIPFIRE_EM1_DESC,,1,challenge_iw5_em1,0,,,10,250,20,500,,,,,,,,,,,,,,,933,,,,,,,,,,,,,,,,
ch_attach_unlock_double_em1,CHALLENGE_UNLOCK_DOUBLE_EM1,CHALLENGE_UNLOCK_DOUBLE_EM1_DESC,,1,challenge_iw5_em1,0,,,3,500,,,,,,,,,,,,,,,,,934,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_em1,CHALLENGE_UNLOCK_ADS_EM1,CHALLENGE_UNLOCK_ADS_EM1_DESC,,1,challenge_iw5_em1,0,,,10,250,20,500,,,,,,,,,,,,,,,987,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_em1,CHALLENGE_UNLOCK_HEADSHOT_EM1,CHALLENGE_UNLOCK_HEADSHOT_EM1_DESC,,1,challenge_iw5_em1,0,,,10,500,,,,,,,,,,,,,,,,,988,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_asaw,CHALLENGE_UNLOCK_KILLS_ASAW,CHALLENGE_UNLOCK_KILLS_ASAW_DESC,,1,challenge_iw5_asaw,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,935,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_asaw,CHALLENGE_UNLOCK_HIPFIRE_ASAW,CHALLENGE_UNLOCK_HIPFIRE_ASAW_DESC,,1,challenge_iw5_asaw,0,,,10,250,20,500,40,750,,,,,,,,,,,,,936,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_asaw,CHALLENGE_UNLOCK_ADS_ASAW,CHALLENGE_UNLOCK_ADS_ASAW_DESC,,1,challenge_iw5_asaw,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,937,,,,,,,,,,,,,,,,
ch_attach_unlock_double_asaw,CHALLENGE_UNLOCK_DOUBLE_ASAW,CHALLENGE_UNLOCK_DOUBLE_ASAW_DESC,,1,challenge_iw5_asaw,0,,,3,500,6,750,,,,,,,,,,,,,,,939,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_asaw,CHALLENGE_UNLOCK_HEADSHOT_ASAW,CHALLENGE_UNLOCK_HEADSHOT_ASAW_DESC,,1,challenge_iw5_asaw,0,,,10,500,,,,,,,,,,,,,,,,,989,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_lsat,CHALLENGE_UNLOCK_KILLS_LSAT,CHALLENGE_UNLOCK_KILLS_LSAT_DESC,,1,challenge_iw5_lsat,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,940,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_lsat,CHALLENGE_UNLOCK_HIPFIRE_LSAT,CHALLENGE_UNLOCK_HIPFIRE_LSAT_DESC,,1,challenge_iw5_lsat,0,,,10,250,20,500,40,750,,,,,,,,,,,,,941,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_lsat,CHALLENGE_UNLOCK_ADS_LSAT,CHALLENGE_UNLOCK_ADS_LSAT_DESC,,1,challenge_iw5_lsat,0,,,10,250,20,500,40,750,60,1000,,,,,,,,,,,942,,,,,,,,,,,,,,,,
ch_attach_unlock_double_lsat,CHALLENGE_UNLOCK_DOUBLE_LSAT,CHALLENGE_UNLOCK_DOUBLE_LSAT_DESC,,1,challenge_iw5_lsat,0,,,3,500,6,750,,,,,,,,,,,,,,,944,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_lsat,CHALLENGE_UNLOCK_HEADSHOT_LSAT,CHALLENGE_UNLOCK_HEADSHOT_LSAT_DESC,,1,challenge_iw5_lsat,0,,,10,500,,,,,,,,,,,,,,,,,990,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_exoxmg,CHALLENGE_UNLOCK_HIPFIRE_EXOXMG,CHALLENGE_UNLOCK_HIPFIRE_EXOXMG_DESC,,1,challenge_iw5_exoxmg,0,,,20,250,40,500,,,,,,,,,,,,,,,945,,,,,,,,,,,,,,,,
ch_attach_unlock_double_exoxmg,CHALLENGE_UNLOCK_DOUBLE_EXOXMG,CHALLENGE_UNLOCK_DOUBLE_EXOXMG_DESC,,1,challenge_iw5_exoxmg,0,,,3,500,6,750,9,1000,,,,,,,,,,,,,947,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_titan45,CHALLENGE_UNLOCK_KILLS_TITAN45,CHALLENGE_UNLOCK_KILLS_TITAN45_DESC,,1,challenge_iw5_titan45,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,948,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_titan45,CHALLENGE_UNLOCK_HIPFIRE_TITAN45,CHALLENGE_UNLOCK_HIPFIRE_TITAN45_DESC,,1,challenge_iw5_titan45,0,,,10,250,20,500,40,750,,,,,,,,,,,,,949,,,,,,,,,,,,,,,,
ch_attach_unlock_double_titan45,CHALLENGE_UNLOCK_DOUBLE_TITAN45,CHALLENGE_UNLOCK_DOUBLE_TITAN45_DESC,,1,challenge_iw5_titan45,0,,,3,500,6,750,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_titan45,CHALLENGE_UNLOCK_ADS_TITAN45,CHALLENGE_UNLOCK_ADS_TITAN45_DESC,,1,challenge_iw5_titan45,0,,,10,250,20,500,40,750,,,,,,,,,,,,,991,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_vbr,CHALLENGE_UNLOCK_KILLS_VBR,CHALLENGE_UNLOCK_KILLS_VBR_DESC,,1,challenge_iw5_vbr,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,953,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_vbr,CHALLENGE_UNLOCK_HIPFIRE_VBR,CHALLENGE_UNLOCK_HIPFIRE_VBR_DESC,,1,challenge_iw5_vbr,0,,,10,250,20,500,,,,,,,,,,,,,,,954,,,,,,,,,,,,,,,,
ch_attach_unlock_double_vbr,CHALLENGE_UNLOCK_DOUBLE_VBR,CHALLENGE_UNLOCK_DOUBLE_VBR_DESC,,1,challenge_iw5_vbr,0,,,3,500,,,,,,,,,,,,,,,,,956,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_vbr,CHALLENGE_UNLOCK_ADS_VBR,CHALLENGE_UNLOCK_ADS_VBR_DESC,,1,challenge_iw5_vbr,0,,,10,500,20,500,40,750,,,,,,,,,,,,,992,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_pbw,CHALLENGE_UNLOCK_KILLS_PDW,CHALLENGE_UNLOCK_KILLS_PDW_DESC,,1,challenge_iw5_pbw,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,958,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_pbw,CHALLENGE_UNLOCK_HIPFIRE_PDW,CHALLENGE_UNLOCK_HIPFIRE_PDW_DESC,,1,challenge_iw5_pbw,0,,,10,250,20,500,40,750,,,,,,,,,,,,,959,,,,,,,,,,,,,,,,
ch_attach_unlock_double_pbw,CHALLENGE_UNLOCK_DOUBLE_PDW,CHALLENGE_UNLOCK_DOUBLE_PDW_DESC,,1,challenge_iw5_pbw,0,,,3,500,,,,,,,,,,,,,,,,,961,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_pbw,CHALLENGE_UNLOCK_ADS_PDW,CHALLENGE_UNLOCK_ADS_PDW_DESC,,1,challenge_iw5_pbw,0,,,10,250,20,500,40,750,,,,,,,,,,,,,993,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_rw1,CHALLENGE_UNLOCK_KILLS_RW1,CHALLENGE_UNLOCK_KILLS_RW1_DESC,,1,challenge_iw5_rw1,0,,,20,250,40,500,60,750,80,1000,,,,,,,,,,,963,,,,,,,,,,,,,,,,
